quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
0	1.0	1	1	0	0	6/4	2	1	g.i[i	g	i	i	i	i							m	1	1	0, -3, 1		0	0
1	1.0	1	1	1/4	1/4	6/4	2	1	V43	g	i	i	V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
2	2.0	1	1	1/2	1/2	6/4	2	1	i	g	i	i	i	i							m	1	1	0, -3, 1		0	0
4	1.0	1	1	1	1	6/4	2	1	iv	g	i	i	iv	iv							m	1	1	-1, -4, 0		-1	-1
5	3.0	1	1	5/4	5/4	6/4	2	1	i]	g	i	i	i	i							m	1	1	0, -3, 1		0	0
8	2.0	2	2	1/2	1/2	6/4	2	1	v6	g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
10	1.0	2	2	1	1	6/4	2	1	iv6(2)	g	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
11	0.5	2	2	5/4	5/4	6/4	2	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
23/2	0.5	2	2	11/8	11/8	6/4	2	1	iio64	g	i		iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
12	1.0	3	3	0	0	6/4	2	1	V\\	g	i		V	V						\\	M	1	1	1, 5, 2		1	1
13	1.0	3	3	1/4	1/4	6/4	2	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
14	1.0	3	3	1/2	1/2	6/4	2	1	III.V/ii	g	III		V/ii	V				ii			M	1	0	3, 7, 4		3	3
15	2.0	3	3	3/4	3/4	6/4	2	1	V2/ii	g	III		V2/ii	V		2		ii			Mm7	1	0	1, 3, 7, 4		3	1
17	1.0	3	3	5/4	5/4	6/4	2	1	ii6	g	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
18	1.0	4	4	0	0	6/4	2	1	ii	g	III		ii	ii							m	1	0	2, -1, 3		2	2
19	1.0	4	4	1/4	1/4	6/4	2	1	ii7	g	III		ii7	ii		7					mm7	1	0	2, -1, 3, 0		2	2
20	1.0	4	4	1/2	1/2	6/4	2	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
21	1.0	4	4	3/4	3/4	6/4	2	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
22	1.0	4	4	1	1	6/4	2	1	ii6(2)	g	III		ii6(2)	ii		6	2				m	1	0	-1, 3, 4		2	-1
23	1.0	4	4	5/4	5/4	6/4	2	1	ii6	g	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
24	1.0	5	5	0	0	6/4	2	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
25	1.0	5	5	1/4	1/4	6/4	2	1	V(64)	g	III		V(64)	V			64				M	1	0	1, 0, 4		1	1
26	1.0	5	5	1/2	1/2	6/4	2	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
27	2.0	5	5	3/4	3/4	6/4	2	1	V(64)	g	III		V(64)	V			64				M	1	0	1, 0, 4		1	1
29	1.0	5	5	5/4	5/4	6/4	2	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
30	3.0	6	6	0	0	6/4	2	1	I\\	g	III		I	I						\\	M	1	0	0, 4, 1		0	0
33	1.0	6	6	3/4	3/4	6/4	2	1	i.V/iv	g	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
34	2.0	6	6	1	1	6/4	2	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
36	2.0	7	7	0	0	6/4	2	1	IV	g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
38	2.0	7	7	1/2	1/2	6/4	2	1	V/V	g	i		V/V	V				V			M	1	1	2, 6, 3		2	2
40	2.0	7	7	1	1	6/4	2	1	v6	g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
42	1.0	8	8	0	0	6/4	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
43	1.0	8	8	1/4	1/4	6/4	2	1	V2	g	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
44	1.0	8	8	1/2	1/2	6/4	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
45	2.0	8	8	3/4	3/4	6/4	2	1	V65	g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
47	1.0	8	8	5/4	5/4	6/4	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
48	1.0	9	9	0	0	6/4	2	1	v.i	g	v		i	i							m	1	1	0, -3, 1		0	0
49	1.0	9	9	1/4	1/4	6/4	2	1	VI6	g	v		VI6	VI		6					M	1	1	0, -3, -4		-4	0
50	1.0	9	9	1/2	1/2	6/4	2	1	v6(2)	g	v		v6(2)	v		6	2				m	1	1	-2, 2, -4		1	-2
51	1.0	9	9	3/4	3/4	6/4	2	1	v6	g	v		v6	v		6					m	1	1	-2, 2, 1		1	-2
52	1.0	9	9	1	1	6/4	2	1	iv6(2)	g	v		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
53	1.0	9	9	5/4	5/4	6/4	2	1	iv6	g	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
54	1.0	10	10	0	0	6/4	2	1	V\\	g	v		V	V						\\	M	1	1	1, 5, 2		1	1
55	1.0	10	10	1/4	1/4	6/4	2	1	V7	g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
56	1.0	10	10	1/2	1/2	6/4	2	1	V(64)	g	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
57	1.0	10	10	3/4	3/4	6/4	2	1	V7	g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
58	1.0	10	10	1	1	6/4	2	1	I	g	v		I	I							M	1	1	0, 4, 1		0	0
59	1.0	10	10	5/4	5/4	6/4	2	1	V7/iv	g	v		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
60	1.0	11	11	0	0	6/4	2	1	iv	g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
61	0.5	11	11	1/4	1/4	6/4	2	1	ii%7	g	v		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
123/2	0.5	11	11	3/8	3/8	6/4	2	1	ii7	g	v		ii7	ii		7					mm7	1	1	2, -1, 3, 0		2	2
62	1.0	11	11	1/2	1/2	6/4	2	1	V7	g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
63	1.0	11	11	3/4	3/4	6/4	2	1	V(64)	g	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
64	2.0	11	11	1	1	6/4	2	1	V	g	v		V	V							M	1	1	1, 5, 2		1	1
66	1.0	12	12	0	0	6/4	2	1	iv6(2)	g	v		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
67	1.0	12	12	1/4	1/4	6/4	2	1	iv6	g	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
68	1.0	12	12	1/2	1/2	6/4	2	1	iv7	g	v		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
69	1.0	12	12	3/4	3/4	6/4	2	1	i.IV(9)	g	i		IV(9)	IV			9				M	1	1	-1, 3, 0	1	-1	-1
70	1.0	12	12	1	1	6/4	2	1	ii6	g	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
71	1.0	12	12	5/4	5/4	6/4	2	1	ii7	g	i		ii7	ii		7					mm7	1	1	2, -1, 3, 0		2	2
72	1.0	13	13	0	0	6/4	2	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
73	1.5	13	13	1/4	1/4	6/4	2	1	V(64)	g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
149/2	0.5	13	13	5/8	5/8	6/4	2	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
75	1.0	13	13	3/4	3/4	6/4	2	1	iv6(2)	g	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
76	1.0	13	13	1	1	6/4	2	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
77	1.0	13	13	5/4	5/4	6/4	2	1	iv7	g	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
78	1.0	14	14	0	0	6/4	2	1	VII(9)	g	i		VII(9)	VII			9				M	1	1	-2, 2, -1	0	-2	-2
79	1.0	14	14	1/4	1/4	6/4	2	1	v6	g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
80	1.0	14	14	1/2	1/2	6/4	2	1	v7	g	i		v7	v		7					mm7	1	1	1, -2, 2, -1		1	1
81	1.0	14	14	3/4	3/4	6/4	2	1	V7/iv	g	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
82	1.0	14	14	1	1	6/4	2	1	ivM7	g	i		ivM7	iv	M	7					mM7	1	1	-1, -4, 0, 4		-1	-1
83	1.0	14	14	5/4	5/4	6/4	2	1	iv7	g	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
84	1.0	15	15	0	0	6/4	2	1	V7/III	g	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
85	2.0	15	15	1/4	1/4	6/4	2	1	IIIM7	g	i		IIIM7	III	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3
87	1.0	15	15	3/4	3/4	6/4	2	1	VIM7	g	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
88	2.0	15	15	1	1	6/4	2	1	ii%7	g	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
90	1.0	16	16	0	0	6/4	2	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
91	2.0	16	16	1/4	1/4	6/4	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
93	1.0	16	16	3/4	3/4	6/4	2	1	iv7	g	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
94	2.0	16	16	1	1	6/4	2	1	ii	g	i		ii	ii							m	1	1	2, -1, 3		2	2
96	2.0	17	17	0	0	6/4	2	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
98	1.0	17	17	1/2	1/2	6/4	2	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
99	1.0	17	17	3/4	3/4	6/4	2	1	ii%65	g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
100	1.0	17	17	1	1	6/4	2	1	V(4)	g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
101	0.75	17	17	5/4	5/4	6/4	2	1	V7(4)	g	i		V7(4)	V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
407/4	0.25	17	17	23/16	23/16	6/4	2	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
102	6.0	18	18	0	0	6/4	2	1	I\\	g	i		I	I						\\	M	1	1	0, 4, 1		0	0
